feature	X771297580338a662f0c1fb0000f33e3c	b9eadd7c15566af3bb15cee86f75e769	c49bc9c1c22dd48888d2e1e060306218	X1b91af1335f5b38083d553659b358c45	X0ed13e9a3209e5ef433060aacd9e16ad	f64933c998313b78c2179f488bfb0953	b1312478658160c25c92a75d5272c96d	X8878e25191e464f0a29c75e59a14a9c1	X06a6e5bcf8c2b8dc026c93190ef43175	X3a7495f68945aa7071868ee6f0255243	X9132071c6a76ae971f847adc316f0af8	X265f63913fa0c782699945b493eeaeca	X57f0e6566995476b5eae2b4237c930fd	d348b3e42b9cd325d1f0088462aedcf3	X07f847da0f14d338851bff36302b1d5d	X5aaba32e1583dee8243e66c42c2b5d8f	X6529f9e2b6de004f778a46eb4152553f	c5f3f2c2df993aa6d42e7a77918935df	X64c2b64c19934ba2360fe284744fd1ad	X130a8330de52a69354df4f227b62c052	X36e64f6a14c31701a814ed88d61c5cf7	f8975af07a433935c8615060ce6ae7d6	X087666690375b777048b392f8b3086a5	d3a7153014cbb497d7bd025e099be3fe	X43dc4561632b971be06fe9603e0864ad	X7a719f10db03cf19d136e08224ba0da9	dc0a91a3f930fef8628944f01c976b6a	X2fd96dc0d1649785e2b695005e5b6cbb	X81f53cd7f9d10322ad2f9e2e1f30a7cc	X18bbaffee20be0f8ffbf263c1b82da7d	X6da2b787d29350a11f29bcb992887a84	X7130d2759c244668bb8c5e95013d039a	f8f3495ffa8ad111c9a314f196b839e4	X42335451002e743fd705a300b373fb75	X5cf08d107f10bc4571dd491a9bcb59b3	X91ac12f2a71a81a4a145517e0667c7c4	X05b3c37966de355dc39930c4103ff589	X53b54658de0c46c18eda9f4c5a232b65	X8a303db3d6b466981499de25a5ec66d4	X01901d6f4c906a71e2488045523ca7c2	c91f61773a85a5101c797a8429bcb87e	X001f5b5d17a34cb4bb03f20e9b6dc5df	X7c9d107e91d815d347bc278420773c54	da04216f075e5d1b2cddc09c16442df9	X8d7c014aca86872e7451df4c18536eab	a80bf7b1576855543aaeed1c9d8be02d	X05f8c43bb34deb40cbcc164e64410db6	f1767e229fc331132c66ba7f47cc3ea3	X4790469e65b73b73a8cee2300ea51fa7	X06a8b3896e4a86a7c3116e0f4243320c	a7e85c6aac48df33665b07f5620aeef2	ce8273b6d1fea2b1dca4e24ea7b6a20f	X0e21cc1bf0d4d2cf722112c5a4ae3134	X26b0599c6f3f889fc1441babff4f74cd	babe546a127e4bbe62e70c16fdffa445	X68a1c62a19d5dd68a1040859934424ab	X2cededbc6f5d2e4e6460d95dd642ab39	f929e8cafcf24c0b194d9e48dbc3b231	X4cc94dcec64fcf2693e3fd9bf39bf861	X04ed5d51a7dfe83b5376c26987e076cd	X06f459e94bb69e7b8f7bdffcea3e2dc2	X2dd19b4e6a7867a118b429880e0949d3	X6a506a10888b7f86ae1e463f5d186473	X000d78770aa3b46d4f84568a723d1c62	e3b9d440eb993245b3b1d99e260ecc19	f2ae9532a9ca729854cdf2c07064f994	X5e22ac39af6385a9a5d7a57992e0d8ba	X86ec537716ccea996d29a025dbd0e0da	X932d0c1f666b3a433687e95af993451a	X7ef15f834ddeffade9a799c5697cc61a	X16d12481fde3cfa6a4db366d25411122	X68125101a0cb11e3324fde7378226ba1	X792add25fd6668fad2a952ef3b123c8b	X98eb701f5f4286f77b9e839055caf304	X25c1653a751b87e522eb1d73426f2d0b	fc89b71ba14dc877e9e8527e6ed60391	X7f6dec8c96033aba04deee885932a9a7	X80ab11a5d085a5bcce2d24702f32bef1	X3f9e29a1882407186ab82a472f22cf3c	X9f9df4b3b3d526b6b619dc40863ad440	X973fc25b140faf326d124b9e2b6c8abf	X4517bdd009f366580e3ea16dd9dce1a7	fbd1882d5055c77a88c20831b56943f3	X484cb0f953ccaafa5a0308ae49649e41	X73e5b567bf8428743df8b7f78c8ec1b0	df6598227bff6741eee326b1cfce64bc	b9abed8a2eca761efe3e1e92673141cf	X35fdc9ee28cfc2bbde8d1a15cbb278fe	X13fae76db728266d715f43da8b06cb88	X217e0615440425fc33232133073bbca1	e174d720ff388a11cfdb310730da02d6	X24e658af979937b9200c49292aa8d919	X3b482af565b56c1b175737c5a08f86fb	b3879d9217bbd709b5f87450728b376c	X699913be41bb8e0253dcbfa042984047	X8701bea1e2e80de700c6f7848103f86d	X900bca7fdfd6334ecb71c7d66951a14f	X15de8f3c7d606dc32447b7267f7c265e	X07b64b23fa88ace003944a6bd9ee7bb7	X027db393f177304c52d7ec941f8abcf2	X1a5a9a605e5854850568c0c6fbf6dc02	X9a5ad3e5c9abb12041ebce1cf20b2b3c	X2bb41e138153ad02a6fa5519b33bce6b	d4debe4c70fe5b905a42e3561015b680	ce7260fe3f31c7fa47ae17dc33d2b8f7	d00c0229d6c816a536d76703e1657694	X0a07b7b208f82e574548033057612667	f026bc3d92e943febaa74d620be5400d	dc64f4ef4d4f99019072896947b19e4a	X52587fe587b5a2f19c6d2c4bf275d9e3	X2f2ff15fe3d7d5b9f3eaf57c0085d696	cd97244e66c39dce8f4676f84c858217	f769025ae5e54c2b1c149e59018be56b	X2a65ea84af79ed5b12133b79a4316e73	d0d50837ea593505e44f737833bece1d	X6095f2881754dad1717ec230da3fdd17	X20ec2008e0cde12ae9db741e1fdbf894	X504687adb582701412c2398587d62e90	X91a87325405bbe801e6b80e84794a59c	b606c96aedd0a6e01aa38924a1e6ac97	X097138be3a15c87233cb01e6ee6a4da4	X99d3a570385395e7b7bbc7730e1e2241	cee9524606a8ab5eadbae08cbd21e830	X42f2c85e07acb225914a6f74539a7493	d00543d8297858e5fa92233bead584fb	X2440362c889061ed1e3336b6294559b9	X3a8cde26979f03989e6a8daa6b6afe3f	X4499b0901e611126af0d04752c158976	X6f6bb5719a47837bec3b21f081649fa1	X624bf43afb17a855a6d5c7b51078d497	X51aa2158188e220896f9ae6799b3799f	X70ac971d9d8650d6d1b756a39b8709c8	cfccfa9165148a389d5d226d7f97efff	X250ae434718610d409882ad11002f97d	X9b240322f8821ffba1a5f8bb330b0939	X45c8d14eb00ef2e9f7e2c5dd9f9e58bc	X7b73f487be48db4355bd16e9c7fcd104	d062c370afa965a780cca734ce7f438f	ad6578b29eaa8bbabaa2b32058cf16b9	X34b8adfd383e67b3a25385389ecc77de	feb2e37114daa6d2f4387811e83850ba	X14e5bc76eb89c574b800654364a9a6d2	X37bcb14fa58242d26a64d6e6f3c67665	d5cbbc9a01e17da0efbca098fa6736f9	X0d3b0b9d68763805793f9266323bf863
ERR4250388	0	0.504330043932502	0	0.0270766689251275	0.0815448763457345	0	0.0476791581534104	0	0	0.119258334663533	0.0152923428153036	0.0545274480018886	0	0	0.0468721467830048	0	0.0905027582772971	0	0	0	0	0	0.0563287360879136	0	0.0909970795283277	0.05456125513045	0	0.122559001895792	0	0.0384324490842222	0.0900695779904484	0.054571728377231	0	0	0	0.188582502299817	0	0	0	0	0.101534976814745	0	0	0	0	0	0.0537444190226843	0.134940968871931	0.221012270141499	0	0	0	0.0121701100079216	0	0.0403087539869604	0.131782720135889	0.405285401567809	0.23536078370782	0.487208513850131	0.0470250180868715	0.0322816685156794	0	0.0579974362249773	0.467283559321863	0.0186362067880548	0.0486557297024514	0.0538581054190728	0.087662903178136	0	0.050142982582004	0.0802530388588803	0.103153273691958	0.219722995857348	0.165664758189541	0.171641398847067	0.0689883596024778	0.150652139714881	0.218615245547796	0	0	0	0	0.0297038030372988	0.0907448510409251	0.178705740780106	0.228909099808224	0	0	0	0.132261367086554	0	0	0.459125569461194	0.0410558518251913	0.100981263622636	0.102559586406836	0	0.152357355199774	0.0716864758068296	0	0	0.0829614890108457	0.238537812546948	0.0783181719702961	0.0198566047645877	0.0599232322758183	0	0.121757108904747	0.164156686949821	0.0644220645212732	0.0606791624564155	0	0	0.138528834636005	0	0	0.0915808808522669	0.0227733918320911	0	0	0.0446247829515921	0.0425901660974264	0	0	0.0654225141613052	0.0397910769711252	0.0213547812885887	0	0.223315536362215	0	0	0.0470874436125662	0.115019401357217	0	0	0.0558348720466836	0.0661300493131706	0.0306671422137891	0	0	0.0568563849045088	0.0304526383898313	0	0	0
ERR4250420	0	0	0	0	0	0	0.0547330498535775	0	0.0939338877792665	0.129163201719884	0.0175417361797326	0	0	0.0591037159044345	0	0	0	0	0.125859123982757	0.0969006018271181	0.0603251503159085	0	0	0	0	0	0	0	0	0.148287690011208	0	0.0344651903858123	0.368939445598509	0	0	0	0.281476141765619	0.109044911572954	0	0	0	0	0.402581927078036	0.0826459430018751	0	0	0	0.0585492479901684	0	0	0	0.166524175516597	0.135013258583925	0.376667334898867	0	0.0541083429224386	0	0	0	0	0.276142245864894	0	0.208243759186597	0.135817815198334	0.115480497991778	0.0886069268559403	0.0369368948856232	0	0.074075039817941	0.0515182179665888	0.0779215763895833	0	0.0162239211868083	0	0	0.0514027416616896	0	0.0463606052610791	0	0	0	0	0.0859631094635846	0.0191292456050957	0	0	0	0.0631717381727181	0	0	0	0	0	0.465078017103297	0	0	0.0712407671372699	0.058091141674393	0.0872900963799902	0	0	0.074822862891192	0.146629170182272	0.119133864281054	0.015009759541956	0	0	0.087456459757987	0	0.0911697990486197	0.105088085570634	0	0	0	0	0	0	0.0600139767750956	0.3346654404946	0	0.0473336953836823	0.0673715629047306	0	0	0.271150839654034	0.0860950908425334	0.0297267163543395	0	0	0.0793707508430517	0.0536828275775575	0	0	0.072184515759055	0	0	0	0.0871192995301706	0	0	0.138509469175048	0.128070615444947	0	0.132791290413948	0
ERR4250426	0.266514675156209	0.123718883348899	0.0642870714242619	0.0404154205688614	0	0.125131437284333	0.0104006911876215	0	0	0.117310025214593	0.0243076897858623	0	0.155860377706573	0	0.0908592512896009	0.124354994546761	0.0484816975109255	0	0.0521933508345509	0	0	0	0.0650543072724466	0	0.0643001872967133	0.105802285092993	0	0	0	0.0681694643753914	0.156431458569371	0.110103676067277	0	0.155373054615036	0	0.354674589474162	0	0.111127049973281	0.0603388756788685	0	0.113024154924192	0.120498699134025	0.0697722140649223	0.102011853072916	0	0	0.0333209958782472	0.0876533888944475	0.167530610365744	0	0.100335348814378	0	0	0	0.0438223947251522	0.110379357823707	0.127508615873514	0.17085709152233	0.207584034689031	0.0511250136853556	0	0.0810811980127008	0.101212441960985	0.117530792184752	0.0646487916585444	0.0377907945291439	0.0226159211776272	0.106430564834571	0	0	0.0406632537999958	0.16093005371176	0.270093188061125	0.315657649228346	0.234649119072908	0.0676967512861509	0.282167002466531	0.285376081894864	0	0.329892970326444	0.160406135236485	0	0.0610069914769806	0.111950705388399	0.193964502077888	0.273913280303404	0.0613091612472324	0.0371132590881583	0	0.187599408101642	0	0.0653255731279622	0.234699173491996	0.0711508634941095	0	0.278097493311364	0.0589124775888034	0.157878142051701	0	0	0	0.0751341321181407	0.167863914525859	0.0513185982599599	0.0352069575073093	0.0847951196643841	0	0.172753485647805	0.399565815168377	0.0544358095895606	0.0718142144512256	0	0	0.0921879848259569	0	0	0.0787057725915278	0	0	0.1451835558901	0.231711783495433	0.0825442750033325	0	0	0.0367091750842259	0.0718723679278811	0.0509460724444498	0.22186351402212	0.235617631575433	0	0.0536828275775575	0.0396257151669143	0	0.255187102139562	0	0.124860063073755	0.0550735716633338	0.0354132167743342	0.0573193969138073	0	0.043314813266242	0.0591219211552656	0	0.0208579417638818	0.041402247763702
ERR4250444	0	0.352646750952865	0	0.145505381476953	0	0.0968248677465541	0.0334391732011641	0.125327831168065	0.108518939858476	0.0698466342370796	0.0240531026294891	0	0	0.178148756793469	0	0	0.030258153655625	0.107330118502365	0.128703318689603	0.118771926987152	0	0.140767822256808	0	0.144089709075323	0	0	0	0	0	0.097029502024122	0	0	0	0.124475361392825	0.17364501158219	0	0.0451754014190451	0.0594868938281158	0	0	0	0.147122946961357	0	0.0455577610305746	0	0	0.0298021013594917	0.15221287244162	0.0139772449494256	0	0.305218153887112	0	0.0433262235423444	0	0	0.0287084050322375	0	0	0	0	0.0640168857624361	0	0	0	0.0603681035756321	0.0513120155911472	0.0954940383740707	0.0452263867869869	0.120346006929053	0.0861126022199015	0.127461525409693	0	0.0550433705932738	0.171434677375142	0.0636332296656153	0.0727265392126942	0.0605915173289907	0.090464427323329	0	0.068093992489726	0	0	0.109340429473126	0.0687259941788735	0.05272905851095	0	0	0.114455712654983	0	0	0	0.0653255731279622	0.19606302346247	0.377379513807154	0	0.124812340913265	0.0783958785417762	0.258138626115479	0.255826704845025	0	0	0.12388133816693	0	0.163536935923575	0.0335678861415405	0.0324842028370082	0	0.215902558548526	0	0.163960425509327	0.0816309186492245	0	0	0.160131677684915	0	0.24806367470602	0.334270158891995	0.0860664541830257	0	0.0814873768516499	0.145061047167245	0.182908446119355	0	0	0.16447712054254	0.218684861223503	0.0930572962489606	0	0	0.0472805075803643	0	0.143325359402709	0.0712350589007074	0.292646672564301	0	0.0897579665700722	0.245723990233515	0.126444380328464	0.099389303284199	0	0.157440349870117	0.104346675495797	0	0.159096836499154	0.0469495717405758
ERR4250448	0	0	0	0.0843403944814781	0.023801172887955	0	0	0	0.0442301887417542	0	0	0.0738610723932127	0	0.0916379849565034	0	0	0.0862802537459558	0	0.0535505291714082	0	0.0369274495831872	0	0	0	0	0	0	0	0	0	0	0	0	0	0.162326931811245	0	0.0583344361390591	0.0101662211077579	0	0	0	0.0385066630453205	0	0	0	0.135315120628385	0.111725036285561	0	0	0	0	0	0.0358346181877591	0	0	0.00697474404399192	0	0	0	0	0	0	0	0	0.14829151177316	0.182715856295597	0	0.041283506414666	0	0.0728900644183582	0.104273628418199	0	0	0	0	0.0459719571903431	0	0.0747971784905856	0.0488434928137181	0.068093992489726	0	0	0.0821987537731105	0.0312411038329608	0	0	0.122850300744321	0.0489195882853722	0	0	0	0	0	0	0.0638009467698714	0.0212179023490071	0.124687891549324	0.170086992941284	0.0568645825511772	0.10584178632984	0	0.0616644258638178	0	0	0.042465178642444	0	0	0.014443826518905	0	0	0	0.148574217733932	0	0	0.182580984676188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0861494718798117	0.122268509107057	0	0	0	0	0	0	0.0829066273527822	0	0	0	0.0712595451415144	0	0.0519554617713468	0.174384043845477
ERR4250454	0	0	0	0	0	0	0	0	0	0	0.148008060921455	0.0738610723932127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0717979704586118	0.0198745242073761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR4250457	0	0	0	0.113795219778518	0	0.11186226034527	0.0180151752321851	0	0	0	0.0274030921116666	0	0	0	0	0	0	0	0.0698447551713631	0	0.165866544589451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017609018182951	0	0	0.0383200860169084	0	0	0	0	0	0	0.299535243250271	0	0	0	0	0.0378465099899072	0	0	0.0266762145021093	0	0	0	0	0	0	0.0241172052788296	0	0.159243214810525	0.124236408646755	0.190043571869392	0	0.159953103825598	0.0668791421084959	0.0813939395687073	0.0714298730576654	0.0256539602621353	0.30499260667228	0.195767259832673	0.0910749343144904	0	0.0747971784905856	0	0	0	0	0.0502223178621101	0.179837792020509	0	0	0	0.0545330506909838	0	0	0	0	0	0	0	0	0.0712407671372699	0.300545498036588	0.1060777032812	0	0	0.0176081537211608	0	0.0117683985157946	0.03753180069485	0.0459476868932466	0	0.0468188224318824	0	0.10341793299554	0.044078889177428	0	0	0.130559509885021	0	0	0.173549307220187	0.0886762249617169	0.190286899430856	0	0	0.261973843789638	0	0	0.11191298727676	0.0754050429866157	0.0544670121557325	0	0	0.0357349947312921	0.0490015660617752	0.0436930540860182	0.290543675290892	0.114283255759383	0	0.10247308724966	0.0784973262083948	0.0869063624451468	0.0678361085896464	0	0.0700274516836023	0.146547130866799	0.101123150656483	0.127552715527307	0.0767153926137467
ERR4250467	0	0	0	0	0	0	0.023258330090368	0	0	0	0.0401636073702709	0.0545274480018886	0	0	0	0	0	0.0658534403132195	0.0397055890078542	0	0	0	0	0.0880452672128241	0	0	0	0	0	0.0533845159853234	0	0.0677971863801919	0	0	0.12247540791372	0	0.0639094336505705	0	0	0	0	0	0.090124430202447	0	0	0.0668091415215449	0	0.190986683282556	0	0	0	0.0186796279825764	0.0262928227507179	0	0	0.00302013286783767	0	0	0	0	0	0	0	0	0.125271306134451	0.0868546308844179	0.165734830028756	0	0.0379740777205709	0.0877264267292183	0.104273628418199	0	0	0	0	0.144612274872162	0	0.0414632131724542	0.0646331701023596	0	0	0.154530516569656	0.0396979657251398	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0541867693908662	0	0.0675802140257881	0.364729016453156	0	0	0	0	0	0	0	0.0372344527430657	0	0	0.0823517708297172	0.148574217733932	0	0	0.0909092981563468	0	0	0.0448406169716228	0	0	0	0.248048481711581	0	0.0814014299673568	0.035451715405494	0.038036429809482	0.0346029754459821	0	0	0.0465996805505061	0	0	0.0956367740339736	0	0	0	0	0.0322313180607922	0	0	0	0.209172964636053	0.107280255513421	0.119365981100267	0.14728669274897
ERR4250472	0	0	0	0	0	0.258648698488251	0.0254786836173759	0.21823451436746	0.152150380622354	0	0.0578905069422807	0	0	0	0	0	0	0	0	0.0558871655699439	0.0476803625231399	0.166781325776667	0	0	0	0	0	0	0	0	0	0.155112852861795	0	0	0	0	0.401351282675192	0.0762854191169251	0	0	0	0	0	0	0	0	0.0365026737977467	0.19871212529905	0	0	0	0.0798796869008917	0.283603926561566	0	0	0.0202610225756465	0	0.0231827907614852	0	0	0	0	0.0220155398215087	0	0.195375139935453	0.161952956769717	0.0446101909386002	0	0.12274124978931	0.0426083773292939	0.128909800140696	0	0	0	0	0.176918672881352	0	0	0.0546141200416082	0	0	0	0.0710550047694108	0.0262920590630526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11306976869081	0.149965051348775	0	0.0635265400490774	0	0.206514045683107	0.03753180069485	0	0	0	0	0	0	0	0	0	0	0	0	0.0170793978971834	0	0.0274424431835206	0.184984841244061	0	0	0	0.0249359568937283	0	0.0526003071806556	0	0	0.0319609898992052	0.111929617559642	0	0	0	0.190816675241514	0	0	0.078940691517219	0	0	0	0.135121711572229	0	0.102993823560799	0.0442626724788249
ERR4250475	0	0	0.196336965617573	0.0969089677209917	0.212355493865573	0.0968248677465541	0	0	0.100265617841195	0.0740910894597788	0.0685303225310089	0	0	0	0	0	0.0683373568521582	0	0.13688947559464	0	0	0	0	0	0.0997099322478955	0	0.0514912517959004	0	0.354801426767521	0.0847816736643079	0.114022937311366	0.082985438322506	0.209742218909507	0.0621170244975871	0	0.132950307631169	0	0.164857331574519	0.113055901003853	0	0.0442518366154787	0.102030815246082	0.0493163738449254	0.038499527995508	0	0.108374695647417	0	0.122113617850955	0.161689690379472	0	0.305218153887112	0.0989991856247986	0.0873042443054623	0.285670593596327	0.0438223947251522	0.216187132370974	0.0636246083243649	0.182954326156526	0	0.017359611294199	0	0	0.0355035820055664	0	0.0725705894191859	0.0299588356881949	0	0	0.0612549445696575	0.110416597856558	0	0.047839813165074	0	0	0.044482929495829	0.0739308893248148	0	0	0	0	0	0	0.06598175870667	0.0270544889847521	0	0	0	0.0294921321561674	0	0	0	0.113309060045697	0	0	0	0.0367560031437405	0	0	0.0515988549219137	0	0.0999171031679908	0.0453349451678743	0	0.0662015497205479	0.0411159595522629	0.141293030806448	0	0.0264668818497218	0.0898664417526178	0	0.0230140270642539	0	0.0883885276994	0.146074557861195	0	0.076953529337874	0.0688094513926019	0	0	0	0	0	0	0	0.0352684249795962	0.104791101908606	0.0506651346007653	0	0.174003127879952	0	0	0.0496365636875988	0	0	0	0.0208821604761595	0.0921426592051813	0.0376849813896963	0	0	0	0.0926563803167861	0	0.086857879558917	0
ERR4250476	0	0	0	0	0	0	0.0281684220297356	0	0	0	0.0175417361797326	0	0	0.124224082682306	0	0	0	0.101588275329857	0.046370572789165	0	0.0707536312252142	0	0	0.152896953029907	0	0	0	0	0	0.115525766253558	0	0.140600034458858	0	0	0.150190408737534	0	0.0451754014190451	0	0	0	0	0	0.0636843992381074	0.038499527995508	0	0.0562160565152147	0	0.0442482264291177	0	0	0	0	0.0233055208556522	0	0	0.0122060062007839	0	0	0	0	0	0	0	0	0.107286392248134	0.136119223575155	0.152476584035486	0	0.0760030538525908	0.0946521666722602	0.102484719475395	0	0	0	0	0.0578586801065479	0	0.0528649098830895	0.0881329013300041	0	0	0.318317960737262	0.0933802569801012	0	0.0263553648245905	0	0	0.0477939824065527	0	0	0	0	0	0	0	0	0.259549348524246	0	0.130409732107555	0.907133007402212	0	0.146810048031366	0	0.0659914129926882	0.0468833727819781	0	0.227449869328151	0.0550263051590971	0	0	0.0108481715178648	0.359102549400643	0	0	0.214549886882845	0	0.243611520539026	0.140019149405662	0.67694779099485	0	0	0.198142013482773	0	0.107773600235477	0.122614028376051	0.166525558583949	0.0899250783988602	0	0	0.0735031201692864	0.0759555368789385	0	0.169237086736	0	0	0	0.0377700425493706	0.138056318049006	0	0	0.186769618009593	0.160450490267971	0.380920210077867	0.123347802343417	0.071751862494677
ERR4250477	0	0	0.0343459729555636	0.04619290472249	0	0	0.0224695465061645	0	0	0.128566043243627	0.0160771348349021	0	0.217278309376512	0.052857808354126	0	0	0.102733258924844	0.0208111401238936	0	0	0	0	0.0727457799584797	0	0.135195760743513	0.238391540968384	0.120999374256741	0.10444700863135	0	0.135874792343123	0.189813952418562	0.148781844692084	0.285562675442417	0	0	0	0	0.0843002062797343	0.12089884292801	0	0.102740836841483	0	0	0.0730947458931302	0	0.0472236116798429	0	0.0676197479049406	0.0391283526666137	0.206192334586947	0	0	0.0281086726516417	0	0.10524295315329	0.0925136146135389	0.0814239135771188	0.138361419895228	0.224397163699842	0.174764739645364	0.0524948704686091	0	0.110587200783172	0.475010094889123	0.0236556907045933	0.0478088274731095	0.0238394999553887	0.108625594387507	0.0563409259796412	0	0	0.105163782799149	0.108434677723498	0.202765390834977	0.136549031446314	0.0715020520008348	0	0.0951203115224313	0	0.068093992489726	0.124035715589036	0	0.0380761505406284	0.0907448510409251	0	0.156815685344401	0	0.103038081133285	0	0	0	0.146491940240534	0	0.447184642398573	0.186971422193148	0.120577136414678	0	0	0.131144530056269	0	0.12247540791372	0.130593088914478	0	0.110746434145528	0.0486545476165689	0	0	0.235542944285509	0.061806453339568	0.165788887310033	0.0810861119041665	0	0	0.138528834636005	0	0.133552570116466	0.116255424950239	0.10407263948607	0	0.0814873768516499	0.0986561142070755	0.0953501338242651	0	0.187403203330647	0.0477619309862869	0.139438262054746	0.061603114577399	0.240734308770869	0.157245942646663	0	0	0.11821144378601	0	0.13038865104805	0	0.0999951258536281	0.178309865100972	0.115492238401082	0.173688182902773	0	0.125327831168065	0.0518170504780951	0	0.0349065698939791	0
ERR4250482	0.170834844696124	0	0.0401103248610262	0.0152720285895437	0.0554782733993326	0	0.11977889541266	0	0	0.134420957586736	0.0116355372203992	0	0	0	0	0.0938993719360874	0.0199310826078725	0	0	0	0	0	0	0	0.081367739447834	0.0771996481067883	0	0.122559001895792	0	0.0719448788353769	0	0.0515488037319184	0	0.0550532607483842	0	0.03997868712329	0	0.0294682652481705	0.0853839963602992	0	0.0843253926822516	0.0667285250590498	0	0	0.121120343537706	0	0	0.0998966684180398	0.102089671207467	0	0	0	0	0	0.0321520942608311	0.0173501865574028	0	0.0293257451012477	0.304777456401993	0.0100222406475604	0	0.0714894498855205	0	0.154726983483214	0.0467426735375662	0.0659535728332277	0.046484077398414	0.181364966124712	0.0509573779764574	0	0	0.123931992659824	0.200698782349465	0.0655747899926886	0.112576315742602	0.0910749343144904	0.154143236300938	0.145593491578579	0	0.185315797130013	0	0	0.0251032405078712	0.14563010526382	0.287778837486774	0	0.182248562300293	0.0269218594336557	0	0.0762124552936535	0	0.0754493997977631	0.134669737165	0.0519407646866747	0	0.266681407656361	0.0589124775888034	0	0.0275720043459889	0.115987402178537	0	0.0353317120283173	0	0.0268386800540459	0	0.0481920378105488	0	0.128143816117765	0.216646627737054	0	0.0306874770444723	0	0	0.0651405140287146	0	0	0.0603388756788685	0.0150624503767169	0	0	0.0590477552052014	0.0499470642802478	0.118623272261595	0	0.0519262863478401	0.0581986782416978	0.0315869993148716	0.117247982199279	0	0	0	0.014677192068646	0	0	0	0.0176482802571335	0	0.0280492626959801	0.0725278131778971	0	0.0330779230877073	0.0177660838524331	0	0	0
ERR4250484	0	0	0.035118202947647	0	0	0	0.0520259850094741	0	0.0383013429993897	0	0.0140331298298515	0	0	0.0647524287944465	0	0	0	0	0.0478924668962052	0	0	0	0	0.144089709075323	0	0	0	0	0.327454426146225	0	0	0.197850003896388	0	0	0	0.0346202518872556	0.437901253098769	0	0	0	0	0	0	0.111787348220409	0	0.132508195140602	0	0	0	0	0	0.231004071500846	0.288799117050425	0	0	0.0470965493450052	0	0	0	0	0.172732302638231	0	0.0170526127321638	0	0.113325666928985	0.0528805952200569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0210022159868826	0	0	0	0	0.104793957444589	0	0	0	0	0	0	0	0	0	0	0.158429950844039	0	0	0.134643648080665	0	0	0	0	0	0	0	0	0.05717631635344	0	0	0	0	0	0	0.318026645912122	0	0	0	0	0	0	0.128350851211155	0.0309072420923282	0.0515033668346142	0	0	0.171339505786144	0	0.191809270538206	0	0	0	0.187865264845221	0.268727529547694	0.112474093315452	0	0	0	0.0599521491310822	0	0.0548128010317919	0
ERR4250495	0	0	0.0873525764591312	0.177426149900425	0	0.186189844295921	0.035531959192914	0	0.099031255136368	0	0.0140331298298515	0.066798789746725	0	0.0877264267292183	0.0468721467830048	0	0.0495404615916707	0	0.0698447551713631	0	0	0.088852516493047	0	0	0.0997099322478955	0	0.136597248889609	0	0.404891786285083	0.0641737709262781	0	0	0	0	0	0	0.101153324870395	0	0	0	0.0312856658025722	0	0	0	0	0	0	0.134940968871931	0	0	0	0	0.166896452537162	0	0.150613372736882	0.00889113405186846	0	0	0	0	0.294063264707392	0	0	0	0.165630050349023	0.200078247392507	0.0261153586297394	0.0724361941006924	0.074075039817941	0.0541643985454017	0.0755187703665181	0	0.0198706001839174	0.102630957642553	0.0503490261613807	0.0663801725681558	0	0.0916503197456508	0.100824142233117	0	0	0	0.131285546954085	0	0	0	0	0.130023236509576	0	0	0	0.37197788901281	0	0	0.222699286995737	0.0939984866808214	0.0653662654678453	0	0.108751575515405	0	0	0.133913418761299	0	0.147993847061372	0.0468833727819781	0	0	0.025608076037457	0.0504540377467139	0.172916558187265	0.17878803332592	0	0.130303472799447	0.122083613202858	0	0.119381635510274	0.137947425675848	0.0762390540655188	0	0	0.0773438305444515	0	0	0	0.0415155688634299	0.050122515465878	0.154313664417326	0	0	0.0211381829135607	0	0.0904260008175572	0	0	0	0.0958337503078782	0.147389126595842	0.0980974537718379	0	0	0.0456594097887718	0.12923330937609	0	0.115249378282663	0
